CTR4	GeneExpression	9606.ENSP00000372390
ATP4A	GeneExpression	9606.ENSP00000262623
SC5A1	GeneExpression	9606.ENSP00000266088
NGF	GeneExpression	9606.ENSP00000358525
S22A6	GeneExpression	9606.ENSP00000367102
KCND3	GeneExpression	9606.ENSP00000319591
SH2B3	GeneExpression	9606.ENSP00000345492
ACSL4	GeneExpression	9606.ENSP00000339787
CSF1R	GeneExpression	9606.ENSP00000286301
ERBB2	GeneExpression	9606.ENSP00000269571
NEUR2	GeneExpression	9606.ENSP00000233840
CDK8	GeneExpression	9606.ENSP00000370938
CAH3	GeneExpression	9606.ENSP00000285381
S1PR5	GeneExpression	9606.ENSP00000328472
CASR	GeneExpression	9606.ENSP00000420194
GRIK2	GeneExpression	9606.ENSP00000397026
MUTA	GeneExpression	9606.ENSP00000274813
FLT3	GeneExpression	9606.ENSP00000241453
OXYR	GeneExpression	9606.ENSP00000324270
CALRL	GeneExpression	9606.ENSP00000376177
PE2R2	GeneExpression	9606.ENSP00000245457
IBP3	GeneExpression	9606.ENSP00000370473
TNNC2	GeneExpression	9606.ENSP00000361636
GBRA6	GeneExpression	9606.ENSP00000274545
PARP2	GeneExpression	9606.ENSP00000250416
NEC1	GeneExpression	9606.ENSP00000308024
LDHA	GeneExpression	9606.ENSP00000445175
GBRA1	GeneExpression	9606.ENSP00000023897
NADC	GeneExpression	9606.ENSP00000378782
CCG1	GeneExpression	9606.ENSP00000226021
CALY	GeneExpression	9606.ENSP00000252939
PSB8	GeneExpression	9606.ENSP00000364016
GRM1	GeneExpression	9606.ENSP00000282753
ITA5	GeneExpression	9606.ENSP00000293379
GBRA5	GeneExpression	9606.ENSP00000335592
CAC1G	GeneExpression	9606.ENSP00000352011
ITB1	GeneExpression	9606.ENSP00000303351
KCMB2	GeneExpression	9606.ENSP00000351068
SRC	GeneExpression	9606.ENSP00000350941
HNMT	GeneExpression	9606.ENSP00000280097
DPEP1	GeneExpression	9606.ENSP00000261615
ACHA7	GeneExpression	9606.ENSP00000299847
HCAR3	GeneExpression	9606.ENSP00000436714
CATD	GeneExpression	9606.ENSP00000236671
SC6A3	GeneExpression	9606.ENSP00000270349
KCNH6	GeneExpression	9606.ENSP00000463533
KCJ11	GeneExpression	9606.ENSP00000345708
ADRB2	GeneExpression	9606.ENSP00000305372
FCG3B	GeneExpression	9606.ENSP00000294800
THRB	GeneExpression	9606.ENSP00000308541
VCAM1	GeneExpression	9606.ENSP00000294728
CAH8	GeneExpression	9606.ENSP00000314407
P85B	GeneExpression	9606.ENSP00000471914
CDK2	GeneExpression	9606.ENSP00000266970
COMT	GeneExpression	9606.ENSP00000354511
CD52	GeneExpression	9606.ENSP00000363330
ANPRA	GeneExpression	9606.ENSP00000357669
PTN4	GeneExpression	9606.ENSP00000263708
ITB2	GeneExpression	9606.ENSP00000303242
CXCR1	GeneExpression	9606.ENSP00000295683
FAS	GeneExpression	9606.ENSP00000304592
GBRT	GeneExpression	9606.ENSP00000359329
TERT	GeneExpression	9606.ENSP00000309572
FABPI	GeneExpression	9606.ENSP00000274024
FCERB	GeneExpression	9606.ENSP00000278888
KCNN4	GeneExpression	9606.ENSP00000262888
TBD	GeneExpression	9606.ENSP00000320797
MTAP2	GeneExpression	9606.ENSP00000353508
PE2R1	GeneExpression	9606.ENSP00000292513
GRIA2	GeneExpression	9606.ENSP00000264426
TBB5	GeneExpression	9606.ENSP00000339001
NCOA1	GeneExpression	9606.ENSP00000320940
ITAL	GeneExpression	9606.ENSP00000349252
GBRA4	GeneExpression	9606.ENSP00000264318
GNRHR	GeneExpression	9606.ENSP00000226413
PDE10	GeneExpression	9606.ENSP00000438284
IL2RB	GeneExpression	9606.ENSP00000216223
MDR1	GeneExpression	9606.ENSP00000265724
CDK1	GeneExpression	9606.ENSP00000378699
PRGR	GeneExpression	9606.ENSP00000325120
DDR1	GeneExpression	9606.ENSP00000365759
ILF3	GeneExpression	9606.ENSP00000404121
LYN	GeneExpression	9606.ENSP00000428924
FGFR4	GeneExpression	9606.ENSP00000292408
CADH5	GeneExpression	9606.ENSP00000344115
ARGI2	GeneExpression	9606.ENSP00000261783
KCNJ5	GeneExpression	9606.ENSP00000339960
CTLA4	GeneExpression	9606.ENSP00000303939
ABL2	GeneExpression	9606.ENSP00000427562
CAH10	GeneExpression	9606.ENSP00000285273
CANB2	GeneExpression	9606.ENSP00000363939
IMDH2	GeneExpression	9606.ENSP00000321584
ACHA3	GeneExpression	9606.ENSP00000315602
AT1A1	GeneExpression	9606.ENSP00000295598
GBRR1	GeneExpression	9606.ENSP00000412673
COMP	GeneExpression	9606.ENSP00000222271
PDXK	GeneExpression	9606.ENSP00000291565
EGFR	GeneExpression	9606.ENSP00000275493
KCNA1	GeneExpression	9606.ENSP00000371985
CLTR1	GeneExpression	9606.ENSP00000362401
GRM5	GeneExpression	9606.ENSP00000306138
CDK4	GeneExpression	9606.ENSP00000257904
EDNRB	GeneExpression	9606.ENSP00000366416
K2C7	GeneExpression	9606.ENSP00000329243
NR0B1	GeneExpression	9606.ENSP00000368253
VEGFA	GeneExpression	9606.ENSP00000361125
5HT1A	GeneExpression	9606.ENSP00000316244
C1S	GeneExpression	9606.ENSP00000328173
ACDSB	GeneExpression	9606.ENSP00000357873
ENPL	GeneExpression	9606.ENSP00000299767
RARB	GeneExpression	9606.ENSP00000332296
C1QA	GeneExpression	9606.ENSP00000363773
CXA1	GeneExpression	9606.ENSP00000282561
KCNQ3	GeneExpression	9606.ENSP00000373648
SC6A4	GeneExpression	9606.ENSP00000261707
ADA1D	GeneExpression	9606.ENSP00000368766
ARLY	GeneExpression	9606.ENSP00000307188
TBB4B	GeneExpression	9606.ENSP00000341289
TIE2	GeneExpression	9606.ENSP00000369375
INAR2	GeneExpression	9606.ENSP00000343957
SV2A	GeneExpression	9606.ENSP00000358142
PE2R3	GeneExpression	9606.ENSP00000349003
KCNH2	GeneExpression	9606.ENSP00000262186
PTPRE	GeneExpression	9606.ENSP00000254667
CXCR4	GeneExpression	9606.ENSP00000386884
AL5AP	GeneExpression	9606.ENSP00000369858
ESR2	GeneExpression	9606.ENSP00000343925
S5A1	GeneExpression	9606.ENSP00000274192
GABT	GeneExpression	9606.ENSP00000268251
5NTC	GeneExpression	9606.ENSP00000339479
S12A3	GeneExpression	9606.ENSP00000402152
PLGF	GeneExpression	9606.ENSP00000451040
RAF1	GeneExpression	9606.ENSP00000251849
SCN9A	GeneExpression	9606.ENSP00000386306
NMDE1	GeneExpression	9606.ENSP00000332549
CNCG	GeneExpression	9606.ENSP00000266395
ABCC9	GeneExpression	9606.ENSP00000261200
NOV	GeneExpression	9606.ENSP00000259526
VGFR1	GeneExpression	9606.ENSP00000282397
TBG1	GeneExpression	9606.ENSP00000251413
P55G	GeneExpression	9606.ENSP00000262741
IL6RA	GeneExpression	9606.ENSP00000357470
IKKA	GeneExpression	9606.ENSP00000359424
AOC1	GeneExpression	9606.ENSP00000354193
TNNC1	GeneExpression	9606.ENSP00000232975
SPB6	GeneExpression	9606.ENSP00000338358
CACB2	GeneExpression	9606.ENSP00000320025
TSPOA	GeneExpression	9606.ENSP00000328973
ADA2B	GeneExpression	9606.ENSP00000387281
GRIA3	GeneExpression	9606.ENSP00000264357
SCN5A	GeneExpression	9606.ENSP00000328968
LYAM3	GeneExpression	9606.ENSP00000263686
ADA2C	GeneExpression	9606.ENSP00000386069
DECR	GeneExpression	9606.ENSP00000220764
AA2BR	GeneExpression	9606.ENSP00000304501
CREB1	GeneExpression	9606.ENSP00000387699
C1QC	GeneExpression	9606.ENSP00000363768
5HT1E	GeneExpression	9606.ENSP00000307766
CTR1	GeneExpression	9606.ENSP00000370128
PGH2	GeneExpression	9606.ENSP00000356438
FOLR2	GeneExpression	9606.ENSP00000298223
NR1I2	GeneExpression	9606.ENSP00000336528
AOC3	GeneExpression	9606.ENSP00000312326
PA2GA	GeneExpression	9606.ENSP00000364252
FAK2	GeneExpression	9606.ENSP00000332816
IGF1R	GeneExpression	9606.ENSP00000268035
DPP4	GeneExpression	9606.ENSP00000353731
LYSC	GeneExpression	9606.ENSP00000261267
F13A	GeneExpression	9606.ENSP00000264870
CYC	GeneExpression	9606.ENSP00000307786
5HT1F	GeneExpression	9606.ENSP00000322924
CCND1	GeneExpression	9606.ENSP00000227507
RIR2	GeneExpression	9606.ENSP00000353770
ACE2	GeneExpression	9606.ENSP00000252519
CCR5	GeneExpression	9606.ENSP00000292303
AA1R	GeneExpression	9606.ENSP00000308549
KCND2	GeneExpression	9606.ENSP00000333496
BRAF	GeneExpression	9606.ENSP00000288602
CART	GeneExpression	9606.ENSP00000296777
NTRK2	GeneExpression	9606.ENSP00000277120
PPIA	GeneExpression	9606.ENSP00000419425
PSB1	GeneExpression	9606.ENSP00000262193
NCOA2	GeneExpression	9606.ENSP00000399968
PYRD	GeneExpression	9606.ENSP00000219240
AL1A1	GeneExpression	9606.ENSP00000297785
KCNQ1	GeneExpression	9606.ENSP00000155840
