9606.ENSP00000261937	catalysis	9606.ENSP00000285928
9606.ENSP00000346155	reaction	9606.ENSP00000252085
9606.ENSP00000353292	reaction	9606.ENSP00000272317
9606.ENSP00000256906	reaction	9606.ENSP00000280155
9606.ENSP00000410294	inhibition	9606.ENSP00000384179
9606.ENSP00000251849	ptmod	9606.ENSP00000339136
9606.ENSP00000288602	ptmod	9606.ENSP00000319096
9606.ENSP00000347942	catalysis	9606.ENSP00000366306
9606.ENSP00000302486	ptmod	9606.ENSP00000361158
9606.ENSP00000378699	reaction	9606.ENSP00000335153
9606.ENSP00000408695	catalysis	9606.ENSP00000000233
9606.ENSP00000366506	reaction	9606.ENSP00000379213
9606.ENSP00000216223	reaction	9606.ENSP00000369293
9606.ENSP00000427562	catalysis	9606.ENSP00000308774
9606.ENSP00000299178	reaction	9606.ENSP00000281806
9606.ENSP00000420194	reaction	9606.ENSP00000337128
9606.ENSP00000257904	activation	9606.ENSP00000282572
9606.ENSP00000363939	catalysis	9606.ENSP00000256460
9606.ENSP00000343957	activation	9606.ENSP00000312652
9606.ENSP00000263025	reaction	9606.ENSP00000443189
9606.ENSP00000302486	catalysis	9606.ENSP00000257904
9606.ENSP00000398655	ptmod	9606.ENSP00000366244
9606.ENSP00000229328	ptmod	9606.ENSP00000341044
9606.ENSP00000288139	ptmod	9606.ENSP00000262848
9606.ENSP00000328472	reaction	9606.ENSP00000405095
9606.ENSP00000302486	catalysis	9606.ENSP00000316729
9606.ENSP00000263025	catalysis	9606.ENSP00000312081
9606.ENSP00000226574	catalysis	9606.ENSP00000172229
9606.ENSP00000262948	catalysis	9606.ENSP00000302486
9606.ENSP00000307046	catalysis	9606.ENSP00000381666
9606.ENSP00000227507	inhibition	9606.ENSP00000206249
9606.ENSP00000363939	ptmod	9606.ENSP00000310071
9606.ENSP00000282397	reaction	9606.ENSP00000261845
9606.ENSP00000341289	reaction	9606.ENSP00000265104
9606.ENSP00000361405	activation	9606.ENSP00000265131
9606.ENSP00000324740	catalysis	9606.ENSP00000354952
9606.ENSP00000345708	activation	9606.ENSP00000359719
9606.ENSP00000264708	reaction	9606.ENSP00000296027
9606.ENSP00000346671	ptmod	9606.ENSP00000356000
9606.ENSP00000264708	reaction	9606.ENSP00000296028
9606.ENSP00000324806	catalysis	9606.ENSP00000229794
9606.ENSP00000264708	reaction	9606.ENSP00000296026
9606.ENSP00000337825	activation	9606.ENSP00000381097
9606.ENSP00000294800	activation	9606.ENSP00000364898
9606.ENSP00000399968	reaction	9606.ENSP00000293777
9606.ENSP00000267163	ptmod	9606.ENSP00000261254
9606.ENSP00000420194	reaction	9606.ENSP00000293778
9606.ENSP00000292408	catalysis	9606.ENSP00000450040
9606.ENSP00000359285	activation	9606.ENSP00000371067
9606.ENSP00000408695	activation	9606.ENSP00000339527
9606.ENSP00000251849	ptmod	9606.ENSP00000256196
9606.ENSP00000354558	inhibition	9606.ENSP00000355866
9606.ENSP00000361423	activation	9606.ENSP00000352438
9606.ENSP00000337825	ptmod	9606.ENSP00000251849
9606.ENSP00000265734	catalysis	9606.ENSP00000228928
9606.ENSP00000408695	inhibition	9606.ENSP00000337722
9606.ENSP00000297494	ptmod	9606.ENSP00000379140
9606.ENSP00000370938	catalysis	9606.ENSP00000220429
9606.ENSP00000378699	ptmod	9606.ENSP00000315743
9606.ENSP00000234389	activation	9606.ENSP00000366488
9606.ENSP00000270202	activation	9606.ENSP00000262426
9606.ENSP00000265572	reaction	9606.ENSP00000272928
9606.ENSP00000358525	activation	9606.ENSP00000410294
9606.ENSP00000356771	inhibition	9606.ENSP00000234071
9606.ENSP00000222139	activation	9606.ENSP00000304915
9606.ENSP00000274335	activation	9606.ENSP00000304895
9606.ENSP00000350941	expression	9606.ENSP00000354394
9606.ENSP00000306138	reaction	9606.ENSP00000368683
9606.ENSP00000388648	ptmod	9606.ENSP00000266497
9606.ENSP00000270202	ptmod	9606.ENSP00000263923
9606.ENSP00000262735	activation	9606.ENSP00000343782
9606.ENSP00000410294	catalysis	9606.ENSP00000256078
9606.ENSP00000361423	inhibition	9606.ENSP00000337691
9606.ENSP00000309474	catalysis	9606.ENSP00000358674
9606.ENSP00000387699	activation	9606.ENSP00000339740
9606.ENSP00000303830	inhibition	9606.ENSP00000261991
9606.ENSP00000409378	reaction	9606.ENSP00000350878
9606.ENSP00000343463	activation	9606.ENSP00000248706
9606.ENSP00000263923	catalysis	9606.ENSP00000262719
9606.ENSP00000335592	reaction	9606.ENSP00000274545
9606.ENSP00000287820	activation	9606.ENSP00000162749
9606.ENSP00000350941	catalysis	9606.ENSP00000333685
9606.ENSP00000256906	reaction	9606.ENSP00000255262
9606.ENSP00000380247	reaction	9606.ENSP00000303325
9606.ENSP00000266970	ptmod	9606.ENSP00000263043
9606.ENSP00000231509	inhibition	9606.ENSP00000320709
9606.ENSP00000270202	inhibition	9606.ENSP00000392262
9606.ENSP00000256906	reaction	9606.ENSP00000328708
9606.ENSP00000274335	activation	9606.ENSP00000363318
9606.ENSP00000269571	expression	9606.ENSP00000333640
9606.ENSP00000336630	reaction	9606.ENSP00000264708
9606.ENSP00000370938	reaction	9606.ENSP00000468354
9606.ENSP00000394624	reaction	9606.ENSP00000327875
9606.ENSP00000368766	reaction	9606.ENSP00000245983
9606.ENSP00000337825	activation	9606.ENSP00000332049
9606.ENSP00000363822	activation	9606.ENSP00000343027
9606.ENSP00000324740	ptmod	9606.ENSP00000262300
9606.ENSP00000368411	reaction	9606.ENSP00000272317
9606.ENSP00000222139	activation	9606.ENSP00000412897
9606.ENSP00000303830	ptmod	9606.ENSP00000270202
9606.ENSP00000360266	activation	9606.ENSP00000324248
9606.ENSP00000430684	reaction	9606.ENSP00000359424
9606.ENSP00000349467	reaction	9606.ENSP00000226209
9606.ENSP00000349467	reaction	9606.ENSP00000226207
9606.ENSP00000305355	catalysis	9606.ENSP00000245304
9606.ENSP00000275493	activation	9606.ENSP00000346508
9606.ENSP00000350941	ptmod	9606.ENSP00000400175
